uri_s,title_s,subTitle_s,authFullName_s,docType_s,doiId_s,producedDateY_i,journalTitle_s,journalPublisher_s,conferenceTitle_s,language_s
https://hal.archives-ouvertes.fr/hal-00284518,Vers une coopération d'entreprises,,"E. Soares,A. Jacques,I. Jbel,S. Mansord,O. Christmann,P. Truchot,H. Achelhi",OTHER,,2006,,,,fr
https://hal.archives-ouvertes.fr/hal-00284533,Evaluation du processus d'innovation des entreprises,,"N.G. Assielou,L. Morel-Guimaraes,V. Boly",OTHER,,2006,,,,fr
https://hal.archives-ouvertes.fr/hal-00284658,Vers de nouveaux processus de conception en matière d'habitat,,"W. Samet,P. Lhoste,F. Mayer",OTHER,,2006,,,,fr
https://hal.archives-ouvertes.fr/hal-00284639,La réalité virtuelle au service des designers. Application à l'objet architectural.,,"A. Kattan,P. Truchot,B. Roussel",OTHER,,2006,,,,fr
https://hal.archives-ouvertes.fr/hal-00284536,"Pertinence de l'évaluation des besoins des clients au cours de la phase de ""Front-End"" dans un projet de développement de produits nouveaux",,"H. Ben Rejeb,Vincent Boly,L. Morel-Guimaraes",OTHER,,2006,,,,fr
https://hal.archives-ouvertes.fr/hal-00284512,Emergence de coopération inter-entreprises : étude de cas,,"H. Achelhi,P. Truchot,A. Aoussat",OTHER,,2006,,,,fr
https://hal.archives-ouvertes.fr/hal-00384160,NiPx new negative electrodes for lithium ion batteries,,"Laure Monconduit,Simeon Boyanov,F. Gillot,L. Dupont,Mathieu Morcrette,Marie-Liesse Doublet,Jean‐marie Tarascon",COMM,,2006,,,"13th IMLB, International Meeting on lithium Batteries",en
https://hal.archives-ouvertes.fr/hal-00124841,Optimisation experte de la balistique et des moyens de contrôles en Radiothérapie Conformationnelle par Modulation d'Intensité (RCMI),,"Karine Gerard,Pierre Aletti,Hanna Kafrouni,Vincent Marchesi,Alain Noel,Jean-Pierre Grandhaye,François Husson,Xavier Franceries",COMM,,2006,,,45èmes journées scientifiques de la SFPM (Société Française de Physique Médicale),fr
https://hal.archives-ouvertes.fr/hal-00118428,Optimisation experte de la balistique et des moyens de contrôles en radiothérapie conformationnelle par modulation d'intensité (RCMI),,"Karine Gerard,Pierre Aletti,Hanna Kafrouni,Vincent Marchesi,Jean-Pierre Grandhaye,François Husson,Xavier Franceries",COMM,,2006,,,45ème journée scientifique de la Société Française de Physique Médicale,fr
https://hal.archives-ouvertes.fr/hal-00260077,Maps of Dipersions for Machining Processes,,"Valéry Wolff,Arnaud Lefebvre,J. Renaud",ART,,2006,Concurrent Engineering: Research and Applications,SAGE Publications,,en
https://hal.archives-ouvertes.fr/hal-00167655,Comparison of multicriteria analysis techniques to improve the innovation process measurement,,"Laure Morel,Mauricio Camargo",COMM,,2006,,,15th international conference on Management of Technologie (IAMOT),en
https://hal.archives-ouvertes.fr/hal-00167656,Improving new product design through multicriteria techniques comparison. Application to a chemical manufacturing process.,,"Laure Morel,Mauricio Camargo,Jean Renaud,Christian Fonteix",COMM,,2006,,,15th international conference on Management of Technologie (IAMOT),en
https://hal.archives-ouvertes.fr/hal-00167660,Application of the Choquet integral to a chemical manufacturing process,,"Mauricio Camargo,Christian Fonteix,Laure Morel",COMM,,2006,,,9th IFAC Symposium on Automated Systems Based on Human Skill and Knowledge (ASBoHS'06),en
https://hal.archives-ouvertes.fr/hal-00167666,Evaluation and exploitation of knowledge robustess in Knowledge-based systems,,"M. Barkowski,P. Pernelle,A. Lefebvre,M. Martinez,J. Renaud",COMM,,2006,,,9th IFAC Symposium on Automated Systems Based on Human Skill and Knowledge (ASBoHS'06),en
https://hal.archives-ouvertes.fr/hal-00167794,Functional and dysfunctional analysis of an health network: contribution to the evaluation,,"A. Rakotondranaivo,J.P. Grandhaye,F. Guillemin",COMM,,2006,,,9th IFAC Symposium on Automated Systems Based on Human Skill and Knowledge (ASBoHS'06),en
https://hal.archives-ouvertes.fr/hal-00167795,The emergence factors of projects,,"S. Drouard,J.P. Grandhaye,J. Menthonnex",COMM,,2006,,,9th IFAC Symposium on Automated Systems Based on Human Skill and Knowledge (ASBoHS'06),en
https://hal.archives-ouvertes.fr/hal-00167798,Evaluation of the companies innovation process,,N'Doli Guillaume Assielou,COMM,,2006,,,9th IFAC Symposium on Automated Systems Based on Human Skill and Knowledge (ASBoHS'06),en
https://hal.archives-ouvertes.fr/hal-00167800,Industrial Knowledge Memory and Multicriteria Decision Analysis,,Negar Armaghan,COMM,,2006,,,9th IFAC Symposium on Automated Systems Based on Human Skill and Knowledge (ASBoHS'06),en
https://hal.archives-ouvertes.fr/hal-00167664,A comparison of deACTsion maker compromise between two classification approaches based on OWA operators. Industrial application.,,"E. Levrat,J. Renaud,C. Fonteix",COMM,,2006,,,9th IFAC Symposium on Automated Systems Based on Human Skill and Knowledge (ASBoHS'06),en
https://hal.archives-ouvertes.fr/hal-02044916,Relevance of assessing the consumer needs at the front-ends in a NPD project,,"Helmi Ben Rejeb,Laure Morel,Vincent Boly",COMM,,2006,,,"9th IFAC ASBoHS Symposium on Automated Systems Based on Human Skill And Knowledge, ASBoHS'06",en
https://hal.archives-ouvertes.fr/hal-00087466,A fuzzy recognition model based on human skill integration,,"Cyril Mazaud,Vincent Bombardier,Pascal Lhoste,Raphaël Vogrig",COMM,,2006,,,"9th IFAC Symposium on Automated Systems Based on Human Skill and Knowledge, ASBhS'06",en
https://hal.archives-ouvertes.fr/hal-00149999,Decision compromise modelling based on OWA operators,,"Eric Levrat,Jean Renaud,Christian Fonteix",COMM,,2006,,,Symposium on Automated Systems Based on Human Skill and Knowledge,en
https://hal.archives-ouvertes.fr/hal-00150005,Weights Determination in Industrial Decision Making Aided by OWA Operators,,"Jean Renaud,Eric Levrat,Christian Fonteix",COMM,,2006,,,Symposium on Automated Systems Based on Human Skill and Knowledge,en
https://hal.archives-ouvertes.fr/hal-00167669,"Auto-apprentissage et formation d'ingénieur : ruptures\, pratiques et innovation",,Raphaël Bary,COMM,,2006,,,7ème colloque européen sur l'autoformation,fr
https://hal.archives-ouvertes.fr/hal-00167679,Formations européennes en ingénierie et variabilité culturelles des compétences à l'innovation requises par le marché de l'emploi européen,,"C. Aubier,A. Zapata,V. Rault-Jacquot",COMM,,2006,,,8ème Biennale Internationale de l'Education et de la Formation,fr
https://hal.archives-ouvertes.fr/hal-00284768,De l'optimisation multicritère à l'aide à la décision : propositions de modèles de choix des recommandations à l'industriel lors de la conception et de la fabrication de produits nouveaux,,J. Renaud,COMM,,2006,,,14ème Atelier du RàPC,fr
https://hal.archives-ouvertes.fr/hal-00340998,Le Raisonnement à Partir de Cas est-il utilisable pour l'aide à la conception inventive,,"Isabel Estevez,Sébastien Dubois,Nathalie Gartiser,Jean Renaud,Emmanuel Caillaud",COMM,,2006,,,14e Atelier de Raisonnement à Partir de Cas,fr
https://hal.archives-ouvertes.fr/hal-00167674,Management de la performance et approches client centrées dans les organisations publiques : des instruments de progrès risqués ?,,Jean-Louis Coujard,COMM,,2006,,,"15ème colloque international de la revue ""Politique et management public"" L'action publique au risque du client ? ""Client-centrisme"" et Citoyenneté",fr
https://hal.archives-ouvertes.fr/hal-00162398,"La COD\, une démarche de conception pour le secteur santé",,"V. Placet,Jean-Pierre Grandhaye",ART,,2006,Le Management par la Valeur,,,fr
https://hal.archives-ouvertes.fr/hal-00160676,Is (Self-Directed) Learning the key skill for tomorrow's engineers?,,"Raphaël Bary,M. Rees",ART,,2006,European Journal of Engineering Education,Taylor & Francis,,en
https://hal.archives-ouvertes.fr/hal-00120314,Modélisation de connaissances « métier » pour le paramétrage d'un Système Flou d'identification de défauts sur des planches de bois.,,"Cyril Mazaud,Vincent Bombardier,Pascal Lhoste,Raphaël Vogrig",ART,,2006,e-STA Sciences et Technologies de l’Automatique,"SEE - Société de l'Electricité, de l'Electronique et des Technologies de l'Information et de la Communication",,fr
https://hal.archives-ouvertes.fr/hal-00260535,Evaluation and exploitation of knowledge robustness in knowledge-based systems,,"M. Barcikowski,P. Pernelle,A. Lefebvre,M. Martinez,J. Renaud",COMM,,2006,,,9th IFAC (IEEE Control Systems Society) Symp. Automated Syst. Based on Human Skill and Knowledge (ASBoHS'06),en
https://hal.archives-ouvertes.fr/hal-00288731,Intégration des clients dans les phases amont de l'innovation,,"L. Morel-Guimaraes,V. Boly,P. Krawtchenko",COUV,,2006,,,,fr
https://hal.archives-ouvertes.fr/hal-00288746,Définition des niveaux d'action pour piloter l'innovation et contribution à une métrique de l'innovation,,"V. Boly,L. Morel-Guimaraes",COUV,,2006,,,,fr
https://hal.archives-ouvertes.fr/hal-00288988,Les bases de la gestion industrielle,,"P. Arnould,J. Renaud",OTHER,,2006,,,,fr
https://hal.archives-ouvertes.fr/hal-00288934,Travail collaboratif interdisciplinaire dans les phases amont de l'innovation : impact de l'image,,"B. Roussel,N. Stoeltzlen",COUV,,2006,,,,fr
https://hal.archives-ouvertes.fr/hal-00162335,Fiabilité humaine et processus de préparation des dispositifs médicaux stériles,,"G. Barboza,N. Grunwald,Jean-Pierre Grandhaye,M. Labrude",ART,,2006,Risques & qualité en milieu de soins,Health & Co.,,fr
https://hal.archives-ouvertes.fr/hal-00162340,L'information partagée soignant/soigné : un levier de l'autonomisation du patient : étude de la prise en charge des hémopathies malignes et des chimiothérapies associées,,"Véronique Noirez,Jean-Pierre Grandhaye",ART,,2006,Sante et Systemique,Editions Hermes,,fr
https://hal.archives-ouvertes.fr/hal-00284809,C4 Innovation method,,"O. Maxant,B. Roussel,G. Piat",COUV,,2006,,,,en
https://hal.univ-lorraine.fr/hal-01321347,Proceedings of the 9th IFAC ASBoHS'06 symposium on Automated Systems based on Human Skill and Knowledge,,"Frédérique Mayer,Johan Stahre",DOUV,,2006,,,9th IFAC ASBoHS'06 symposium on Automated Systems based on Human Skill and Knowledge,en
https://hal.archives-ouvertes.fr/hal-00083285,From Information Technologies to Knowledge Technologies?,,"Jean-Philippe Auzelle,Frédérique Mayer,Pascal Lhoste",COMM,,2006,,,"9th IFAC symposium on Automated Systems Based on Human Skill and Knowledge, ASBoHS'06, May22-24",en
https://hal.archives-ouvertes.fr/hal-00083284,Des technologies de l'information aux technologies de la connaissance ?,,"Jean-Philippe Auzelle,Frédérique Mayer,Pascal Lhoste",COMM,,2006,,,"4ème conférence annuelle sur les avancées de l'ingénierie système, AFIS 2006. 2-4 mai",fr
https://hal.archives-ouvertes.fr/hal-00162347,"Aide à la décision : quels outils\, pour quoi faire ?",,"Djalil Chafai,P. Moriceau,J. Renaud,B. Yannou",ART,,2006,Revue Qualité / Espace multicritère,,,fr
https://hal.univ-lorraine.fr/hal-01320117,Human-centred systems engineering,,"Frédérique Mayer,Johan Stahre",ART,10.1016/j.arcontrol.2006.09.004,2006,Annual Reviews in Control,Elsevier,,en
https://hal.archives-ouvertes.fr/hal-00160673,New Product Development Process (NPDP): updating the identification stage practices,,"Laure Morel,Vincent Boly",ART,,2006,International Journal of Product Development,Inderscience,,en
https://hal.archives-ouvertes.fr/hal-00280022,Les facteurs d'émergence de projets face aux modèles d'organisation,,"J.P. Grandhaye,S. Drouard,A. Rakotondranaivo",COMM,,2005,,,Congrès francophone du management de projet AFAV AFITEP AFIS ANACT,fr
https://hal.archives-ouvertes.fr/hal-00162417,La dialogique ordre désordre et la création de valeur dans les organisations complexes fonctionnant en réseau,,"B. Vidal,J. Vigneron,M.A. Hoffman,Jean-Pierre Grandhaye",ART,,2005,Le Management par la Valeur,,,fr
https://hal.archives-ouvertes.fr/hal-00162419,Conception fonctionnelle d'un observatoire de l'obsolescence des composants électroniques,,"Jean-Pierre Grandhaye,N. Gele,G. de Niort,B. de Miscaut",ART,,2005,Le Management par la Valeur,,,fr
https://hal.univ-lorraine.fr/tel-01752924,"Simulation en ergonomie : facteur d'innovation dans la conception de produits : application à la conception de systèmes de travail,Simulation in ergonomics : innovator factor for the products design. Application to the work systems design",,Liliana Cristina Chitescu,THESE,,2005,,,,fr
https://hal.archives-ouvertes.fr/hal-00284773,Evaluation hiérarchisée des facteurs limitant l'appropriation et la mise en oeuvre des référentiels Oncolor pour améliorer leur utilisation,,"A. Rakotondranaivo,J.P. Grandhaye,J.F. Collin,I. Klein,D. Sommelet",COMM,,2005,,,Journée Recherche de la Haute Autorité de Santé,fr
https://hal.archives-ouvertes.fr/hal-00163115,Ingenieria de la innovacion y gestion de la technologia : viligancia y prospectiva,,Laure Morel-Guimaraes,COMM,,2005,,,"Master en Ciencias de la Ingenieria (Master en Sciences de l'Ingénierie), Universidad de Santiago do Chile, Département de Génie Industriel",es
https://hal.archives-ouvertes.fr/hal-00163284,"Plataforma escuela/empresa/region : medios para acelerar los intercambios entre las universidades\, empresas y regiones",,Laure Morel-Guimaraes,COMM,,2005,,,"Congreso de Ingeneria Industrial ""Technologia y Innovacion : Pilares par el Chile que viene"" (Congrès de Génie Industriel ""Technologie et Innovation : enjeux pour le Chili de demain""",es
https://hal.archives-ouvertes.fr/tel-02050202,"les vecteurs de l'évolution organisationnelle : communication\, confiance\,compétences",,Marie Reine Boudarel,HDR,,2005,,,,fr
https://hal.archives-ouvertes.fr/hal-00163287,Ingenieria de la innovacion : metedologia y herramientas,,Laure Morel-Guimaraes,COMM,,2005,,,"Workshop du Laboratorio Integrado de Sistemas Inteligentes - Universidad Nacional de San Juan, Département de Génie Industriel",es
https://hal.archives-ouvertes.fr/hal-00284775,Modélisation et pilotage des réseaux de santé,,"A. Rakotondranaivo,J.P. Grandhaye",COMM,,2005,,,Journées Doctorales et Nationales du GDR MACS (JDMACS JNMACS),fr
https://hal.archives-ouvertes.fr/hal-00280027,Apport de la modélisation d'entreprise au pilotage de réseaux,,"A. Rakotondranaivo,J.P. Grandhaye",COMM,,2005,,,"Journées JDMACS, JNMACS GT GISEH",fr
https://hal.archives-ouvertes.fr/hal-00279886,"Modélisation de connaissances ""métier"" pour le paramétrage d'un système flou d'identification de défauts sur des planches de bois",,"C. Mazaud,P. Lhoste,V. Bombardier,R. Vogrig",COMM,,2005,,,Journées Doctorales et Nationales du GDR MACS (JDMACS/JNMACS'05),fr
https://hal.archives-ouvertes.fr/hal-00163289,Innovation Engineering: the best practices in innovative companies,,Laure Morel-Guimaraes,COMM,,2005,,,"Conférence inaugurale du Master ""Logistica y sistema de informacion - Universidad Nacional de Cuyo, Département de Génie Industriel",en
https://hal.archives-ouvertes.fr/hal-00284688,Intérêt d'intégration de la réalité virtuelle dans le processus de conception industriel,,"A. Kattan,P. Truchot,B. Roussel",OTHER,,2005,,,,fr
https://hal.archives-ouvertes.fr/hal-00284671,Quelques approches pour la mesure de l'innovation dans les entreprises,,"N.G. Assielou,H. Ben Rejeb,V. Boly,L. Morel-Guimaraes",OTHER,,2005,,,,fr
https://hal.archives-ouvertes.fr/hal-00284684,Démarche innovative pour classer les facteurs d'émergence de la coopération,,"H. Achelhi,A. Aoussat,P. Truchot",OTHER,,2005,,,,fr
https://hal.archives-ouvertes.fr/hal-00167802,"Resistance\, sensitivity and risks bonded to knowledge",,"M. Barkowski,A. Lefebvre,J. Pernelle,M. Martinez,J. Renaud",COMM,,2005,,,IMACS,en
https://hal.archives-ouvertes.fr/hal-00167810,"Modelling and evaluation of the health networks\, Invited-oral Area 9.2 Cultural and cost aspects of controlling and distributed collaborative engineering",,"Auguste Rakotondranaivo,Jean-Pierre Grandhaye,Frédérique Mayer",COMM,,2005,,,16th IFAC World Congress,en
https://hal.archives-ouvertes.fr/hal-00167804,Pilotage des systèmes de connaissances et de compétences : quelle définition des concepts principaux ?,,"E. Bonjour,J. Renaud",COMM,,2005,,,"6ème Congrès International de Génie Industriel ""Le Génie Industriel, facteur d'équilibre face aux enjeux de société""",fr
https://hal.archives-ouvertes.fr/hal-00167823,Identification des décisions dans un réseau de santé,,"Auguste Rakotondranaivo,Jean-Pierre Grandhaye,Claude Pourcel",COMM,,2005,,,6ème congrès international de génie industriel,fr
https://hal.archives-ouvertes.fr/hal-00162749,Mise en évidence des facteurs clés favorisant l'émergence de projets. Etude de cas dans un réseau de santé,,"S. Drouard,Jean-Pierre Grandhaye,I. May",ART,,2005,Gestions hospitalières : la revue du management hospitalier,Gestions hospitalières,,fr
https://hal.archives-ouvertes.fr/hal-00167806,"Strategies for innovation\, social innovation through development of new products in the automobile european industry",,"Sandrine Aubert,Laure Morel",COMM,,2005,,,IAMOT - International Conference on Management of Technology,en
https://hal.archives-ouvertes.fr/hal-00167826,A methodology to measure the innovation processes capacities in enterprises,,"Ramòn Corona-Armenta,Laure Morel-Guimaraes,Vincent Boly",COMM,,2005,,,IAMOT - International Conference on Management of Technology,en
https://hal.archives-ouvertes.fr/hal-00279915,Proposition d'une démarche de retour d'expérience prospectif lors des étapes amont du processus d'innovation,,"M.G. Durand,J. Renaud,V. Boly",COMM,,2005,,,9ème Colloque sur la Conception Mécanique Intégrée,fr
https://hal.archives-ouvertes.fr/hal-00279912,"Modélisation de connaissances ""métier"" intégrées par un système d'inférences floues - Application à la reconnaissance de défauts du bois",,"C. Mazaud,V. Bombardier,P. Lhoste,R. Vogrig",COMM,,2005,,,9ème Colloque National AIP-PRIMECA sur les méthodes et modèles innovants pour la conception de modèles industriels,fr
https://hal.archives-ouvertes.fr/hal-00167808,"Aménagement des territoires à risques : enjeux\, acteurs et processus de décision",,"Y. Dissart,L. Morel-Guimaraes,O. Chery,T. Verdel",COMM,,2005,,,QUALITA,fr
https://hal.archives-ouvertes.fr/hal-00167569,Method of classification by method OWA operator,,"E. Levrat,J. Renaud,C. Fonteix",COMM,,2005,,,"Preference Modelling, Multiple Criteria Decision Aiding",en
https://hal.archives-ouvertes.fr/hal-00280025,Apport de l'approche par processus pour évaluer les réseaux,,"A. Rakotondranaivo,J.P. Grandhaye",COMM,,2005,,,"XVIIIe Journées EMOIS (Evaluation, Management, Organisation, Information, Santé)",fr
https://hal.archives-ouvertes.fr/hal-00289001,Implantation d'atelier - Démarche et outils,,"P. Arnould,J. Renaud",OTHER,,2005,,,,fr
https://hal.archives-ouvertes.fr/hal-00289000,Les référentiels et l'auto-contrôle,,J.P. Grandhaye,OTHER,,2005,,,,fr
https://hal.archives-ouvertes.fr/hal-00289140,Management of Technology: key success factors for Innovation and Sustainable Development,,"L. Morel-Guimaraes,T. Khalil,Y.A. Hosni",DOUV,,2005,,,,en
https://hal.archives-ouvertes.fr/hal-00160867,A proposal for considering sustainable development as a tool for companies to evaluate their future development scenarios,,"Matthieu Jacquot,Laure Morel,Olivier Chery",ART,,2005,Book series Management of Technology,,,en
https://hal.archives-ouvertes.fr/hal-00160870,Usage and ergonomics as common reference points for cooperation and innovation among disciplines,,"Thomas Valette,Benoît Roussel,Dominique Millet,Robert Duchamp",ART,,2005,Book series Management of Technology: Key success factors for innovation and sustainable development,,,en
https://hal.archives-ouvertes.fr/hal-00162428,Approche processus et évaluation des réseaux. Résultats préliminaires d'une application en oncologie,,"Auguste Rakotondranaivo,Jean-Pierre Grandhaye,I. Klein,I. Krakowski,D. Sommelet,J.F. Collin,F. Guillemin",ART,,2005,Journal d'Economie Médicale,,,fr
https://hal.archives-ouvertes.fr/hal-00162401,A proposal for a model to predict the effects of organisational change on safety: application in a maintenance establishment of SNCF,,"Olivier Chery,Elie Fadier,Sylvain Duriez",ART,,2005,Archives of Transport - The Journal of the Polish Academy of Sciences,,,en
https://hal.archives-ouvertes.fr/hal-00162423,Constitution d'une mémoire projet par retour d'expérience lors des étapes amont du processus d'innovation,,"Marie-Gaëtane Durand,J. Renaud,Vincent Boly",ART,,2005,Revue française de gestion industrielle,Association française de gestion industrielle,,fr
https://hal.archives-ouvertes.fr/hal-00162750,Apport des TICE aux échanges coopératifs dans les réseaux de santé,,"Jean-Pierre Grandhaye,Auguste Rakotondranaivo,I. May",ART,,2005,Sante et Systemique,Editions Hermes,,fr
https://hal.archives-ouvertes.fr/hal-00162436,Evaluation des structures et de l'organisation des soins oncologiques de support en Lorraine,,"S. Toussaint,C. Roemer-Becuwe,I. Krakowski,Auguste Rakotondranaivo,T. Jonveaux,G. Torloting,M. Wagner,A. Gauthier,R. Bouvier,P. Douart,C. Hullen,S. Walter,S. Theobald,A. Laurent-Beq,C. Lothon",ART,,2005,Oncologie,Springer Verlag,,fr
https://hal.archives-ouvertes.fr/hal-00160882,Taking into consideration the sociocultural dimension in the drive for change through quality: application to the Moroccan company,,"M. Nouiga,Rémy Gautier,Patrick Truchot",ART,,2005,Quality Engineering,Taylor & Francis,,en
https://hal.archives-ouvertes.fr/hal-00160680,Innovation in engineering education: a french sample of design and continuous updating of an Engineering School to Industrial Needs,,"Laure Morel,Claudine Guidat",ART,,2005,International Journal of Technology Management,Inderscience,,en
https://hal.archives-ouvertes.fr/hal-00280035,La COD une démarche de conception pour le secteur santé,,"J.P. Grandhaye,V. Placet",COMM,,2004,,,Congrès francophone du management de projet AFAV AFITEP AFIS,fr
https://hal.archives-ouvertes.fr/hal-00280038,Proposition de critères pour l'évaluation de la robustesse des connaissances technologiques,,"M. Barkowski,A. Lefebvre,J. Renaud,M. Martinez",COMM,,2004,,,2ème Colloque CE2I,fr
https://hal.archives-ouvertes.fr/hal-00161623,Mastering the innovativeness potential: results of an expert consultation?,,"Laure Morel,Vincent Boly",ART,,2004,Revista Electrònica de Administração,,,en
https://hal.archives-ouvertes.fr/hal-00162752,Le management par la valeur pour donner du sens à un projet : application à l'intégration du personnel au bloc opératoire,,"I. Maggi,Jean-Pierre Grandhaye",ART,,2004,Le Management par la Valeur,,,fr
https://hal.archives-ouvertes.fr/hal-00167830,Fuzzy linguistic rules identification system for wood quality,,"E. Schmitt,C. Mazaud,V. Bombardier,P. Lhoste,P. Charpentier,R. Vogrig",COMM,,2004,,,AISTA - International Conference in Advances in Intelligent Systems - Theory and Applications,en
https://hal.archives-ouvertes.fr/hal-00284778,Contribution à la modélisation et à l'évaluation des performances des réseaux de santé. Application au réseau de santé Oncolor,,"A. Rakotondranaivo,J.P. Grandhaye",COMM,,2004,,,"Journées du GDR-MACS (Groupe de Recherche en Modélisation, Analyse et Conduite des Systèmes dynamiques",fr
https://hal.univ-lorraine.fr/tel-01750048,"La collaboration interdisciplinaire et la contextualisation par l'usage dans la création et l'évaluation amont d'offres innovantes : application au domaine de l'énergie domestique,Interdisciplinary collaboration and use contextualisation in creation and the upstream evaluation of innovating offers : application to the field of electric power",,Olaf Maxant,THESE,,2004,,,,fr
https://hal.archives-ouvertes.fr/hal-00167594,Incidence des poids dans un classement multicritère obtenu par la méthode OWA (Ordered Weight Average),,"J. Renaud,E. Levrat,C. Fonteix",COMM,,2004,,,"60èmes journées du groupe de travail européen ""Aide Multicritère à la Décision""",fr
https://hal.archives-ouvertes.fr/hal-00280041,Sécurité de l'organisation et organisation de la sécurité : une complémentarité nécessaire pour la maîtrise des risques,,"S. Duriez,E. Fadier",COMM,,2004,,,14ème Congrès national de fiabilité et de maintenabilité,fr
https://hal.archives-ouvertes.fr/hal-00288941,"Coordination\, coopération\, gouvernance : à propos des articulations inter-organisationnelles d'une expérimentation locale",,J.L. Coujard,COUV,,2004,,,,fr
https://hal.archives-ouvertes.fr/hal-00162754,L'apport d'un cahier des charges dans un secteur réglementé : application à la conception d'une formation de préparateurs en pharmacie hospitalière,,"Véronique Noirez,B. Gustin,Jean-Pierre Grandhaye",ART,,2004,Le Management par la Valeur,,,fr
https://hal.archives-ouvertes.fr/hal-00167831,Création de valeur et complexité des services hospitaliers fonctionnant en réseau : étude méthodologique dans un service d'hématologie associé à un réseau d'oncologie,,"B. Vidal,J.P. Grandhaye,J. Vigneron,M.A. Hoffman",COMM,,2004,,,2ème conférence francophone en gestion et ingénierie des systèmes hospitaliers (GISEH),fr
https://hal.archives-ouvertes.fr/hal-00168028,Modélisation et optimisation des organisations hospitalières en réseau,,"Jean-Pierre Grandhaye,Auguste Rakotondranaivo",COMM,,2004,,,2ème conférence francophone en Gestion et Ingénierie des Systèmes Hospitaliers (GISEH),fr
https://hal.archives-ouvertes.fr/hal-00168031,Etude des facteurs de contingence,,"S. Drouard,J.P. Grandhaye,I. May",COMM,,2004,,,2ème conférence francophone favorisant l'émergence de projets. Etude de cas et impacts dans un réseau de santé. 2ème conférence francophone en Gestion et Ingénierie des Systèmes Hospitaliers (GISEH),fr
https://hal.archives-ouvertes.fr/hal-00168034,Keys elements of the project's piloting application to a network of care,,"S. Drouard,J.P. Grandhaye,I. May",COMM,,2004,,,XIVème Congrès Health Care Systems : Public and private management,en
https://hal.archives-ouvertes.fr/hal-00284696,Nouvelle méthode pour concevoir un habitacle confortable à bord de l'automobile de demain,,"R. Khoudeir,B. Roussel",OTHER,,2004,,,,fr
https://hal.archives-ouvertes.fr/hal-00284691,Critères de réussite ou d'échec d'un réseau coopératif : application au CI2P,,"H. Achelhi,A. Aoussat,P. Truchot",OTHER,,2004,,,,fr
https://hal.archives-ouvertes.fr/hal-00167596,Facilitating urban mobility by a simultaneous development of ICT's systems and new way of transportation,,"Laure Morel-Guimaraes,Claudine Guidat",COMM,,2004,,,"Workshop series on ""Science, Technology and Society: The geography of internet : cities, places and fluxes of information, Center for Innovation, Technology and Policy Research",en
https://hal.archives-ouvertes.fr/hal-00167835,Using Active Learning to train innovation engineers: a case study in a French Engineering School,,"Valérie Rault-Jacquot,Raphaël Bary",COMM,,2004,,,4th International Workshop on Active Learning in Engineering Education,en
https://hal.archives-ouvertes.fr/hal-00162832,Information pharmaceutique et autonomie du patient : étude prospective sur deux populations de patients suivis en ambulatoire,,"A. Champagne,P. Monfort,Jean-Pierre Grandhaye,M.A. Hoffman",ART,,2004,Journal de Pharmacie Clinique,John Libbey Eurotext,,fr
https://hal.archives-ouvertes.fr/hal-00167836,The use of graphique intermediate representation in the early stages of the design process in order to improve interdisciplinary communication,,"Thomas Valette,Nadine Stoeltzlen,Benoît Roussel,Robert Duchamp",COMM,,2004,,,CCOP'04 - 6th International Conference on the Design of Cooperative Systems,en
https://hal.archives-ouvertes.fr/hal-00168035,"Thinking\, creating\, evaluating future offers aimed to used without development",,"O. Maxant,G. Piat,B. Roussel",COMM,,2004,,,6th International Conference on the Design of Cooperative Systems (COOP'04),en
https://hal.archives-ouvertes.fr/hal-00162828,Organisation hospitalière et création de valeur - Application à l'informatisation du circuit de gestion des chimiothérapies anticancéreuses,,"B. Vidal,V. Chopard,J. Vigneron,M.A. Hoffman,Jean-Pierre Grandhaye",ART,,2004,Gestions hospitalières : la revue du management hospitalier,Gestions hospitalières,,fr
https://hal.archives-ouvertes.fr/hal-00167599,Proposition de deux approches d'analyse multicritères : bilan de flux et méthode des Rough Sets : présentation des trois cas industriels chimique et agro-alimentaire,,"J. Renaud,C. Fonteix",COMM,,2004,,,"59èmes journées du groupe de travail européen ""Aide Multicritères à la Décision",fr
https://hal.archives-ouvertes.fr/hal-00167837,Qu'est-ce qu'accompagner les étudiants vers plus d'autonomie ? Apports et limites de l'auto-apprentissage et de l'analyse des pratiques dans la formation des ingénieurs,,Raphaël Bary,COMM,,2004,,,7ème Biennale Internationale des chercheurs et des praticiens de l'éducation et de la formation,fr
https://hal.archives-ouvertes.fr/hal-00167839,"Which impacts in food firm to ""sous-vide"" in manufacturing planning",,"J. Renaud,S. Carbonell,J. Oliveira",COMM,,2004,,,"5th International Conference on Integrated Design and Manufacturing in Mecahnical Engineering - ""The Design Manufacturing Interface""",en
https://hal.archives-ouvertes.fr/hal-00167852,Improving technological innovation through strategic cooperation: an example of a successful alliance within the automobile industry,,"Sandrine Aubert,Laure Morel",COMM,,2004,,,IAMOT - International Conference on Management of Technology,en
https://hal.archives-ouvertes.fr/hal-00167867,Implementing customer relationship attitudes mapping to improve new product development,,"Pierre Krawtchenko,Laure Morel-Guimaraes,Vincent Boly",COMM,,2004,,,IAMOT - International Conference on Management of Technology,en
