"Url";"Title";"Authors";"Type.document";"DOI";"Year";"Journal";"Publisher";"Conference";"Scopus";"Quartile-Scimago-Engineering";"H.Factor";"Categories"
"https://hal.univ-lorraine.fr/hal-01723993";"Livrable Final "" Linky by Makers "" Productions scientifiques et techniques - Période Janvier 2017 à Juin 2017";"Laurent Dupont,Alex Gabriel,Mauricio Camargo";"REPORT";NA;"2017";NA;NA;NA;"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-02568255";"Livrable 2B du projet DIACLIMAP (DIAgnostic CLImatique des quartiers urbains pour une Méthodologie d'Assistance à la Planification),Deliverable 2B of the DIACLIMAP project (CLImatic DIAgnostic of Urban Districts for a Planning Assistance Methodology)";"Laurent Dupont,Olivier Chery";"REPORT";NA;"2017";NA;NA;NA;"Non";NA;NA;NA
"https://tel.archives-ouvertes.fr/tel-01816267";"Biorefinery supply chain design optimization under sustainability dimensions,Optimisation de la conception de la chaîne d’approvisionnement pour une bioraffinerie durable";"Andrea Teresa Espinoza Pérez";"THESE";NA;"2017";NA;NA;NA;"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/tel-01759585";"Intégration du point de vue de l'usager et du citoyen dans le processus d'innovation,How to integrate users and citizens in innovation process ?";"Julien Hubert";"THESE";NA;"2017";NA;NA;NA;"Non";NA;NA;NA
"https://hal-univ-lyon3.archives-ouvertes.fr/hal-01386630";"Frugal Innovation or Frugal Renovation: How can Western Designers adopt Frugal Engineering?";"Jean-Pierre Micaelli,Joëlle Forest,Joelle Forest,Eric Bonjour,Dominique Loise";"ART";"10.3917/jie.021.0039";"2016";"journal of innovation economics & management";"De Boeck Supérieur";NA;"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-01522500";"Biodiesel-triple bottom line (TBL): A new hierarchical sustainability assessment framework of principles criteria & indicators (PC&I) for biodiesel production. Part II-validation";"Sandra Bautista,Manon Enjolras,P. Narvaez,Mauricio Camargo,Laure Morel";"ART";"10.1016/j.ecolind.2016.04.046";"2016";"ecological indicators";"Elsevier";NA;"Oui";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-01839033";"Multi-criteria decision analysis for the selection of sustainable chemical process routes during early design stages";"Juliana Serna,Esneider Díaz Martinez,Paulo Narváez Rincón,Mauricio Camargo,Daniel Galvez,Elvaro Orjuela";"ART";"10.1016/j.cherd.2016.07.001";"2016";"chemical engineering research and design";"Elsevier";NA;"Oui";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-01522503";"Creativity support systems: A systematic mapping study";"Alex Gabriel,Davy Monticolo,Mauricio Camargo,Mario Bourgault";"ART";"10.1016/j.tsc.2016.05.009";"2016";"thinking skills and creativity";"Elsevier";NA;"Oui";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-01321071";"Operational and system hazard analysis in a safe systems requirement engineering process – Application to automotive industry";"Pierre Mauborgne,Samuel Deniaud,Eric Levrat,Eric Bonjour,Jean-Pierre Micaëlli,Dominique Loise";"ART";"10.1016/j.ssci.2016.04.011";"2016";"safety science";"Elsevier";NA;"Oui";"Q1";"111";"Public Health, Environmental and Occupational Health (Q1); Safety Research (Q1); Safety, Risk, Reliability and Quality (Q1)"
"https://hal.univ-lorraine.fr/hal-01522504";"Sensitivity analysis of the damping properties of viscoelastic composite structures according to the layers thicknesses";"Komlan Akoussan,Hakim Boudaoud,El Mostafa Daya,Yao Koutsawa,Erasmo Carrera";"ART";"10.1016/j.compstruct.2016.03.061";"2016";"composite structures";"Elsevier";NA;"Oui";"Q1";"157";"Ceramics and Composites (Q1); Civil and Structural Engineering (Q1)"
"https://hal.univ-lorraine.fr/hal-01522502";"An acceptability estimation and analysis methodology based on Bayesian networks";"Giovanny Arbelaez Garces,Auguste Rakotondranaivo,Eric Bonjour";"ART";"10.1016/j.ergon.2016.02.005";"2016";"international journal of industrial ergonomics";"Elsevier";NA;"Oui";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-01522501";"Improving users' product acceptability: an approach based on Bayesian networks and a simulated annealing algorithm";"Giovanny Arbelaez Garces,Auguste Rakotondranaivo,Eric Bonjour";"ART";"10.1080/00207543.2016.1156183";"2016";"international journal of production research";"Taylor & Francis";NA;"Oui";"Q1";"142";"Industrial and Manufacturing Engineering (Q1); Management Science and Operations Research (Q1); Strategy and Management (Q1)"
"https://hal.archives-ouvertes.fr/hal-01332552";"Cost and efficiency assessment during deep energy refurbishment strategies: A case-study-based methodology";"Lamia Brissel,Laurent Dupont,Laure Morel,Claudine Guidat";"ART";NA;"2016";"international journal of energy, environment, economics";"Nova Science Publishers";NA;"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-01891121";"From descriptive customer data to need definition: a formalised approach";"Vincent Boly,Laure Morel,Mauricio Camargo,Helmi Ben Rejeb";"ART";"10.1504/IJPD.2016.10004476";"2016";"international journal of product development";"Inderscience";NA;"Oui";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-01522693";"Improving the idea selection process in creative workshops through contextualisation";"Alex Gabriel,Mauricio Camargo,Davy Monticolo,Vincent Boly,Mario Bourgault";"ART";"10.1016/j.jclepro.2016.05.039";"2016";"journal of cleaner production";"Elsevier";NA;"Oui";"Q1";"200";"Environmental Science (miscellaneous) (Q1); Industrial and Manufacturing Engineering (Q1); Renewable Energy, Sustainability and the Environment (Q1); Strategy and Management (Q1)"
"https://hal.univ-lorraine.fr/hal-01522499";"Biodiesel-TBL plus : A new hierarchical sustainability assessment framework of PC&I for biodiesel production - Part I";"Sandra Bautista,Paulo Narvaez,Mauricio Camargo,Olivier Chery,Laure Morel";"ART";"10.1016/j.ecolind.2015.06.020";"2016";"ecological indicators";"Elsevier";NA;"Oui";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-02365821";"SMEs’ Innovation and Export Capabilities: Identification and Characterization of a Common Space Using Data Spatialization";"Manon Enjolras,Mauricio Camargo,Christophe Schmitt";"ART";"10.4067/S0718-27242016000200006";"2016";"journal of technology management and innovation";"Universidad Alberto Hurtado";NA;"Oui";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-01514954";"Vibration modeling of large repetitive sandwich structures with viscoelastic core";"Komla Gaboutou Lougou,Hakim Boudaoud,El Mostafa Daya,Lahcen Azrar";"ART";"10.1080/15376494.2014.984095";"2016";"mechanics of advanced materials and structures";"Taylor & Francis";NA;"Oui";"Q1";"51";"Civil and Structural Engineering (Q1); Mechanical Engineering (Q1); Materials Science (miscellaneous) (Q2); Mathematics (miscellaneous) (Q2); Mechanics of Materials (Q2)"
"https://hal.archives-ouvertes.fr/hal-03066129";"Ontology to Represent the Knowledge Domain of a Creative Workshop";"Alex Gabriel,Davy Monticolo,Mauricio Camargo,Mario Bourgault";"COMM";"10.1109/SITIS.2016.102";"2016";NA;NA;"2016 12th International Conference on Signal-Image Technology & Internet-Based Systems (SITIS)";"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-02365971";"Le lien entre innovation et exportation en PME\, Proposition d’un nouveau paradigme pour comprendre cette relation";"Manon Enjolras,Christophe Schmitt,Mauricio Camargo";"COMM";NA;"2016";NA;NA;"13e Congrès international francophone en entrepreneuriat et PME (CIFEPME)";"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-01736667";"“Empowering everyone to innovate”\, Sharing vision(s) and practices of how to achieve it through collaboratories.";"Brigitte Trousse,Arthur Serra,Virginie Zingraff,Laurent Dupont";"COMM";NA;"2016";NA;NA;"Open Living Labs Days";"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-01523218";"New product acceptability evaluation and improvement model with knowledge reuse**This work is financed by a grant from the French Ministry of Higher Education and Research (Ministere de l’Enseignement superieur et de 1a Recherche\, MESR).";"Giovanny Arbelaez Garces,Eric Bonjour,Auguste Rakotondranaivo";"COMM";"10.1016/j.ifacol.2016.07.639";"2016";NA;NA;"8th IFAC Conference on Manufacturing Modeling, Management & Control";"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-01736671";"L’innovation numérique\, facteur de développement des territoires ruraux";"Laurent Dupont";"COMM";NA;"2016";NA;NA;"Défis numériques des territoires ruraux. Infrastructures et usages. Regards croisés en Grande Région";"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-01331887";"Exploring the Appropriateness of Different Immersive Environments in the Context of an Innovation Process for Smart Cities";"Laurent Dupont,Laure Morel,Marc Pallot";"COMM";"10.1109/ICE/ITMC39735.2016.9025965";"2016";NA;NA;"22nd ICE/IEEE International Technology Management Conference";"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-02083876";"Understanding Museum visitors' experience through an Eye-tracking study and a Living Lab approach";"Paola Patricia Parra Morantes,Sonia Andrea Peñarete,Giovanny Arbelaez Garces,Mauricio Camargo,Laurent Dupont";"COMM";"10.1109/ICE/ITMC39735.2016.9025900";"2016";NA;NA;"22nd ICE/IEEE International Technology Management Conference";"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-01891266";"Observing innovation impacts on supply chain: the case of the Swatch";"Brunelle Marche,Vincent Boly,J. Ortt";"COMM";NA;"2016";NA;NA;"International Conference on Engineering, Technology & Innovation";"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-02918803";"Dealing with acceptability of innovative solutions for active travels in urban environment : Proposition of a sensory-emotional approach as a cornerstone of user experience design";"Aline Convolte,Frédérique Mayer,Claudine Guidat,Vuillemin Anne";"COMM";"10.1109/ICE/ITMC39735.2016.9026153";"2016";NA;NA;"2016 International Conference on Engineering, Technology and Innovation/IEEE lnternational Technology Management Conference (ICE/ITMC}";"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-02510621";"Use as essential factor for Technology Adoption: Case study of electric vehicle’s uses in French regional Ecosystem";"Julien Hubert,Laurent Dupont,Claudine Guidat";"COMM";"10.1109/ICE/ITMC39735.2016.9026122";"2016";NA;NA;"2016 International Conference on Engineering, Technology and Innovation/IEEE lnternational Technology Management Conference (ICE/ITMC}";"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-01448844";"A categorization of customer concerns for an OT front-end of innovation process in an IT/OT convergence context";"Emilie Bonnetto,Bernard Yannou,Gwenola Bertoluci,Vincent Boly,Jorge Alvarez";"COMM";NA;"2016";NA;NA;"International Design Conference";"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-02492178";"SMEs’ Innovation and Export Capabilities: Toward a common Conceptual Framework";"Manon Enjolras,Mauricio Camargo,Christophe Schmitt";"COMM";NA;"2016";NA;NA;"IAMOT 2016. Conference Proceedings of the 25th International Conference on Management of Technology";"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-01891016";"OBSERVING NEW PRODUCT IMPACTS ON SECTORS VALUE CHAINS: THE CASE OF A FRENCH ELECTRONIC SME";"Brunelle Marche,Vincent Boly,Roland Ortt";"COMM";NA;"2016";NA;NA;"IAMOT";"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-01332445";"Spaces to foster and sustain innovation: Towards a conceptual framework";"Ferney Osorio Bustamante,José-Ismael Pena Reyes,Mauricio Camargo,Laurent Dupont";"COMM";"10.1109/ICE.2015.7438661";"2016";NA;NA;"2015 IEEE International Conference on Engineering, Technology and Innovation/ International Technology Management Conference (ICE/ITMC)";"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-01522877";"Sustainability evaluation of a circulating fluidized bed boiler using Target‐Centred Design";"Olivier Chery,Mohammad Reza Mehrabani Golzar,Vincent Boly";"COMM";NA;"2016";NA;NA;"21st Chemical and process engineering. International congress - CHISA 2014";"Non";NA;NA;NA
"https://hal.archives-ouvertes.fr/hal-02378279";"De l’expérience aux compétences en langues : le rôle des écrits réflexifs dans le processus d’autonomisation des étudiants";"Maud Ciekanski,Sophie Bailly,Anne Chateau,Peggy Candas,R. Bary,M. Rees";"COUV";NA;"2016";NA;NA;NA;"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-02537778";"La paradigme de la complexité pour aborder le lien entre innovation et exportation en PME";"Manon Enjolras,Christophe Schmitt,M Camargo";"COUV";NA;"2016";NA;NA;NA;"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-01960303";"Démocratisation de la fabrication additive : impression 3D et FabLabs";"Hakim Boudaoud,Vincent Boly";"COUV";NA;"2016";NA;NA;NA;"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-01960316";"De la connaissance de soi à la compréhension de l'autre";"Raphaël Bary,Martine Tani";"COUV";NA;"2016";NA;NA;NA;"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-01959506";"Complex Systems Design & Management";"Gérard Auvray,Jean-Claude Bocquet,Eric Bonjour,Daniel Krob";"DOUV";NA;"2016";NA;NA;"Sixth International Conference on Complex Systems Design & Management, CSD&M 2015";"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-01960097";"Fab Labs : L’usager Innovateur";"Laure Morel,Serge Le Roux";"DOUV";NA;"2016";NA;NA;NA;"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-01960108";"Ingénierie de l’innovation";"Vincent Boly,Mauricio Camargo,Laure Morel";"DOUV";NA;"2016";NA;NA;NA;"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/hal-01736701";"A la une : Nancy Grand Cœur se distingue par son approche de la mobilité";"Malika Dati,Frédéric Chastanier,Laurent Dupont";"OTHER";NA;"2016";"transflash";"Cerema";NA;"Non";NA;NA;NA
"https://tel.archives-ouvertes.fr/tel-01736435";"Analyse des mécanismes de captation et d’exploitation des connaissances pour accompagner l’innovation,Analysis of knowledge capture and exploitation mechanisms to support innovation";"Hélène Gitchenko";"THESE";NA;"2016";NA;NA;NA;"Non";NA;NA;NA
"https://tel.archives-ouvertes.fr/tel-01668459";"Methodological proposition to evaluate polymer recycling in open-source additive manufacturing contexts,Proposition d'une approche méthodologique permettant d'évaluer le recyclage des polymères dans un contexte de fabrication additive open-source";"Fabio Alberto Cruz Sanchez";"THESE";NA;"2016";NA;NA;NA;"Non";NA;NA;NA
"https://tel.archives-ouvertes.fr/tel-01529769";"Gestion des connaissances lors d’un processus collaboratif de créativité,Knowledge management during a collaborative creative process";"Alex Gabriel";"THESE";NA;"2016";NA;NA;NA;"Non";NA;NA;NA
"https://tel.archives-ouvertes.fr/tel-01495036";"Méthodologie d’analyse de la capacité à innover et à exporter des PME manufacturières et de procédés : identification et caractérisation d'un espace commun en vue de l'élaboration d'un outil multicritères d'aide à la décision,Methodology for analyzing the innovation and export capabilities of SMEs working in the manufacturing and process sector : Identification and characterization of a conceptual common space with a view to building a multicriteria decision-making tool";"Manon Enjolras";"THESE";NA;"2016";NA;NA;NA;"Non";NA;NA;NA
"https://hal.univ-lorraine.fr/tel-01752264";"Intégration des préférences des parties prenantes et amélioration de l'acceptabilité lors du processus de co-conception : application au système de santé,Integration of stakeholders' preferences in the co-design process: application in the healthcare system";"Giovanny Alberto Arbelaez Garces";"THESE";NA;"2016";NA;NA;NA;"Non";NA;NA;NA
"https://tel.archives-ouvertes.fr/tel-01497964";"Vers une ingénierie de systèmes sûrs de fonctionnement basée sur les modèles en conception innovante,Towards a Safe Systems Engineering";"Pierre Mauborgne";"THESE";NA;"2016";NA;NA;NA;"Non";NA;NA;NA
